Line Number,Company Name,Company CIK Key,company_edit_name
35896,"APPTIVE, INC.",1557901,"apptive, inc."
35897,APPTIX ASA,1173701,apptix asa
35898,"APPTOU, INC.",1504273,"apptou, inc."
35899,APPTRAN SOFTWARE INC,1270312,apptran software inc
35900,APPTRENDS INC.,1579344,apptrends inc.
35901,APPTRICITY CORP,1699931,apptricity corp
35902,APPTRIFY INC.,1657754,apptrify inc.
35903,APPTRIGGER INC,1401705,apptrigger inc
35904,"APPURI, INC.",1616240,"appuri, inc."
35905,APPVANCE INC.,1667899,appvance inc.
35906,APPVENTURES INC,1168967,appventures inc
35907,"APPVIEWX, INC.",1709316,"appviewx, inc."
35908,"APPVION, INC.",1144326,"appvion, inc."
35909,"APPVIRALITY, INC.",1652647,"appvirality, inc."
35910,"APPWORX, LLC",1568438,"appworx, llc"
35911,"APPYEA, INC",1568969,"appyea, inc"
35912,"APPZEN, INC.",1674366,"appzen, inc."
35913,APR CORP,1053593,apr corp
35914,APR ENERGY PLC/ADR,1535016,apr energy plc/adr
35915,APR INVESTMENT LLC,1573023,apr investment llc
35916,APR OIL HOWTH DRILLING PROJECT NO 1 LP,1307135,apr oil howth drilling project no 1 lp
35917,APR VENTURE II LLC,1397597,apr venture ii llc
35918,"APR VENTURE II, LLC",1399948,"apr venture ii, llc"
35919,APR VENTURE LLC,1345443,apr venture llc
35920,"APR, LLC",1463934,"apr, llc"
35921,APRAHAMIAN GREGG,1696126,aprahamian gregg
35922,APRAHAMIAN RONALD V,1223801,aprahamian ronald v
35923,APRAHAMIAN THOMAS J,1353215,aprahamian thomas j
35924,APRECIA INC,1380856,aprecia inc
35925,APRECIA PHARMACEUTICALS CO,1299458,aprecia pharmaceuticals co
35926,APRECIAL INC,1386023,aprecial inc
35927,APRES HEALTH & FITNESS INC,1293552,apres health & fitness inc
35928,"APREXIS HEATH SOLUTIONS, INC.",1527560,"aprexis heath solutions, inc."
35929,"APRI GROUP, INC.",1636250,"apri group, inc."
35930,APRIA HEALTHCARE GROUP INC,882289,apria healthcare group inc
35931,"APRIA HEALTHCARE OF NEW YORK STATE, INC.",1493693,"apria healthcare of new york state, inc."
35932,"APRIA HEALTHCARE, INC.",1493690,"apria healthcare, inc."
35933,"APRIACARE MANAGEMENT SYSTEMS, INC.",1493751,"apriacare management systems, inc."
35934,"APRIADIRECT COM, INC.",1494133,"apriadirect com, inc."
35935,APRICOT MOUNTAIN INC.,1631070,apricot mountain inc.
35936,"APRICUS BIOSCIENCES, INC.",1017491,"apricus biosciences, inc."
35937,APRIEM ADVISORS,1425165,apriem advisors
35938,APRIGO INC,1429501,aprigo inc
35939,APRIL COOK COMPANIES,1342849,april cook companies
35940,APRIL CORP,1177888,april corp
35941,APRIL GARY M,1463267,april gary m
35942,APRIL RAND SCOTT,1672353,april rand scott
35943,APRIL SOUND MANAGEMENT CORP.,1515530,april sound management corp.
35944,APRIL SUSAN E,1532153,april susan e
35945,APRIL/ADR,1547872,april/adr
35946,APRILANTE & BOMBA INC                                   /BD,1055906,aprilante & bomba inc                                   /bd
35947,"APRILANTE & BOMBA, INC.",1055906,"aprilante & bomba, inc."
35948,APRILE PETER C,1249344,aprile peter c
35949,APRIMO INC,1076157,aprimo inc
35950,APRIMO INC,1170437,aprimo inc
35951,"APRIMO, INC",1410197,"aprimo, inc"
35952,"APRIO STRATEGIC PARTNERS, LLC",1139538,"aprio strategic partners, llc"
35953,APRIO TECHNOLOGIES INC,1257716,aprio technologies inc
35954,APRIORI BEAUTY LLC,1455343,apriori beauty llc
35955,APRIORI CAPITAL GMBH,1605039,apriori capital gmbh
35956,APRIORI CAPITAL PARTNERS III LLC,1605237,apriori capital partners iii llc
35957,APRIORI CAPITAL PARTNERS L.P.,1605303,apriori capital partners l.p.
35958,APRIORI CAPITAL PARTNERS LLC,1605236,apriori capital partners llc
35959,APRIORI INVESTMENT PARTNERS FUND LP,1664935,apriori investment partners fund lp
35960,APRIORI TECHNOLOGIES INC,1291301,apriori technologies inc
35961,APRISMA MANAGEMENT TECHNOLOGIES INC,1133618,aprisma management technologies inc
35962,APRIUS INC,1396104,aprius inc
35963,APRIVA INC,1173295,apriva inc
35964,"APRIVA, LLC",1524389,"apriva, llc"
35965,APRO BIO PHARMACEUTICAL CORP,1369675,apro bio pharmaceutical corp
35966,APRO MEDIA CORP.,1422125,apro media corp.
35967,APROGENEX INC,907285,aprogenex inc
35968,APROPOS TECHNOLOGY INC,1098803,apropos technology inc
35969,APROS & CHAY MB LTD,1281846,apros & chay mb ltd
35970,"APRUVE, INC.",1677360,"apruve, inc."
35971,APS ACQUISITION LLC,1217842,aps acquisition llc
35972,APS ASIA PACIFIC LONG SHORT FUND,1523164,aps asia pacific long short fund
35973,APS ASIA-PACIFIC HEDGE FUND,1523164,aps asia-pacific hedge fund
35974,APS CAPITAL MANAGEMENT INC,1416012,aps capital management inc
35975,APS CHINA A SHARE (CAYMAN) FUND,1557980,aps china a share (cayman) fund
35976,APS CHINA A SHARE FUND,1557980,aps china a share fund
35977,"APS ENTERPRISES HOLDING COMPANY, INC.",1352089,"aps enterprises holding company, inc."
35978,APS FINANCIAL CORPORATION,352296,aps financial corporation
35979,APS GREATER CHINA LONG/SHORT FUND,1522908,aps greater china long/short fund
35980,APS HEALTHCARE INC,1003264,aps healthcare inc
35981,APS HOLDING CORP,860420,aps holding corp
35982,APS HOLDING CORPORATION,860420,aps holding corporation
35983,"APS INVESTORS, LLC",1525939,"aps investors, llc"
35984,APS MEDICAL LLC,1090616,aps medical llc
35985,"APS PHARMACY SERVICES, INC.",1506468,"aps pharmacy services, inc."
35986,"APS VIETNAM ALPHA FUND, A SUB-FUND OF APS FUND",1580183,"aps vietnam alpha fund, a sub-fund of aps fund"
35987,APSARA MEDICAL CORP,1186450,apsara medical corp
35988,"APSCO HOLDING, LLC",1548096,"apsco holding, llc"
35989,"APSCO HOLDINGS, INC.",1654540,"apsco holdings, inc."
35990,APSE LLC,1590265,apse llc
35991,"APSE, INC.",1590265,"apse, inc."
35992,APSECURITIES LLC,1683958,apsecurities llc
35993,"APSECURITIES MANAGER, L.P.",1683949,"apsecurities manager, l.p."
35994,APSG INC PROFIT SHARING PLAN,1006426,apsg inc profit sharing plan
35995,APSON GLOBAL FUND L.P.,1526007,apson global fund l.p.
35996,APT COIN MACHINES INC,1016723,apt coin machines inc
35997,APT FLORIDA LLC,1625072,apt florida llc
35998,APT GAMES INC,1016549,apt games inc
35999,APT HOUSING PARTNERS LTD PARTNERSHIP,721465,apt housing partners ltd partnership
36000,APT INTERMEDIATE HOLDCO LLC,1507585,apt intermediate holdco llc
36001,"APT MANAGEMENT COMPANY, LLC",1375459,"apt management company, llc"
36002,"APT MOTOVOX GROUP, INC.",1486526,"apt motovox group, inc."
36003,APT NEW INTERMEDIATE HOLDCO LLC,1625235,apt new intermediate holdco llc
36004,APT PENNSYLVANIA LLC,1625081,apt pennsylvania llc
36005,APT PHARMACEUTICALS INC,1356586,apt pharmaceuticals inc
36006,APT SATELLITE HOLDINGS LTD \\\\ADR,1027240,apt satellite holdings ltd \\\\adr
36007,APT SATELLITE HOLDINGS LTD,1027229,apt satellite holdings ltd
36008,APT SATELLITE INTERNATIONAL CO LTD,1037987,apt satellite international co ltd
36009,APT SUNSHINE STATE LLC,1507601,apt sunshine state llc
36010,APT SYSTEMS INC,1543739,apt systems inc
36011,APT THERAPEUTICS INC,1297119,apt therapeutics inc
36012,APTA HOLDINGS INC,1091325,apta holdings inc
36013,APTA SOFTWARE INC,1197422,apta software inc
36014,"APTACO, INC.",1647844,"aptaco, inc."
36015,APTAFIN S P A,1232942,aptafin s p a
36016,APTALIS HOLDINGS INC.,1588172,aptalis holdings inc.
36017,APTALIS PHARMA INC,1444570,aptalis pharma inc
36018,APTAMERA INC,1169623,aptamera inc
36019,"APTAMIR THERAPEUTICS, INC.",1653483,"aptamir therapeutics, inc."
36020,APTANA INC,1416348,aptana inc
36021,APTARA INC,1338059,aptara inc
36022,APTARGROUP INC,896622,aptargroup inc
36023,APTAS INC,1175701,aptas inc
36024,"APTDECO, INC.",1681855,"aptdeco, inc."
36025,APTE SHIRISH,1434038,apte shirish
36026,APTEC CORP,1186560,aptec corp
36027,APTED WILLIAM R,1199459,apted william r
36028,APTELA INC,1349751,aptela inc
36029,"APTERA MOTORS, INC.",1488041,"aptera motors, inc."
36030,APTEVO THERAPEUTICS INC.,1671584,aptevo therapeutics inc.
36031,"APTEXX, INC.",1574008,"aptexx, inc."
36032,APTHERA INC,1429161,apthera inc
36033,APTIDATA CORP,1538880,aptidata corp
36034,"APTIMMUNE BIOLOGICS, INC.",1648213,"aptimmune biologics, inc."
36035,APTIMUS INC,1087277,aptimus inc
36036,APTINYX INC.,1674365,aptinyx inc.
36037,APTIOM INC.,1471422,aptiom inc.
36038,"APTITUDE SOLUTIONS, INC.",1443412,"aptitude solutions, inc."
36039,"APTIV SOLUTIONS, INC.",1193940,"aptiv solutions, inc."
36040,"APTIVE SYSTEMS, INC.",1616190,"aptive systems, inc."
36041,APTMAN EILEEN A.,1533005,aptman eileen a.
36042,"APTO PARTNERS, LLC",1506347,"apto partners, llc"
36043,"APTO, INC.",1615078,"apto, inc."
36044,"APTON BIOSYSTEMS, INC.",1557398,"apton biosystems, inc."
36045,APTOS BERRY FARMS INC,1336226,aptos berry farms inc
36046,APTOS GLOBAL FUND LP,1171186,aptos global fund lp
36047,"APTOSE BIOSCIENCES INC., (FORMERLY LORUS THERAPEUTICS INC.)",882361,"aptose biosciences inc., (formerly lorus therapeutics inc.)"
36048,APTOSE BIOSCIENCES INC.,882361,aptose biosciences inc.
36049,"APTS MGMT, LLC",1535442,"apts mgmt, llc"
36050,APTS PARTNERS LP ET AL,945569,apts partners lp et al
36051,APTSOFT CORP,1178944,aptsoft corp
36052,"APTUIT INTERMEDIATE HOLDINGS, INC.",1491750,"aptuit intermediate holdings, inc."
36053,APTUIT L L C,1386126,aptuit l l c
36054,APTURE INC,1448821,apture inc
36055,"APTUS CAPITAL ADVISORS, LLC",1664193,"aptus capital advisors, llc"
36056,APTUS CAPITAL LLC,1387042,aptus capital llc
36057,APTUS CORP,1274037,aptus corp
36058,APTUS ENDOSYSTEMS INC,1185664,aptus endosystems inc
36059,APTUS PARTNERS LP,1242586,aptus partners lp
36060,APTUS PHARMACEUTICALS INC,1212595,aptus pharmaceuticals inc
36061,APTUS VALUE PARTNERS L P,1352633,aptus value partners l p
36062,APTUS VENTURES LLC,1181742,aptus ventures llc
36063,APUZZO JOSEPH F,1140110,apuzzo joseph f
36064,APV TAKARA FUND L P,1357055,apv takara fund l p
36065,APV TECHNOLOGY PARTNERS II LP /CA,1053336,apv technology partners ii lp /ca
36066,APV-CA1 BUSINESS TRUST,1532181,apv-ca1 business trust
36067,APV1 BUSINESS TRUST,1530034,apv1 business trust
36068,APW FUND,1343756,apw fund
36069,APW GROUP LLC,1397693,apw group llc
36070,APW INVESTMENTS INC,1123432,apw investments inc
36071,APW LTD,1111938,apw ltd
36072,APW PARTNERS LP,1200216,apw partners lp
36073,APW SUPERMARKET CORP,1490753,apw supermarket corp
36074,"APW SUPERMARKETS, INC.",1491103,"apw supermarkets, inc."
36075,APW TOOLS & SUPPLIES INC,1123433,apw tools & supplies inc
36076,"APX DRILLING PARTNERS 2011, LP",1534149,"apx drilling partners 2011, lp"
36077,"APX DRILLING PARTNERS 2012-A, LP",1544937,"apx drilling partners 2012-a, lp"
36078,"APX DRILLING PARTNERS 2012-B, LP",1557276,"apx drilling partners 2012-b, lp"
36079,"APX DRILLING PARTNERS 2013-A, LP",1568202,"apx drilling partners 2013-a, lp"
36080,"APX DRILLING PARTNERS 2013-B, LP",1582953,"apx drilling partners 2013-b, lp"
36081,"APX DRILLING PARTNERS 2014-A, LP",1597875,"apx drilling partners 2014-a, lp"
36082,"APX DRILLING PARTNERS 2014-B, LP",1618803,"apx drilling partners 2014-b, lp"
36083,"APX DRILLING PARTNERS 2015-A, LP",1636344,"apx drilling partners 2015-a, lp"
36084,"APX ENERGY, LLC",1531877,"apx energy, llc"
36085,"APX GROUP HOLDINGS, INC.",1584423,"apx group holdings, inc."
36086,"APX GROUP, INC.",1537491,"apx group, inc."
36087,APX INC,1427542,apx inc
36088,"APX LABS, INC.",1607943,"apx labs, inc."
36089,"APX NEW HARMONY PARTNERS-A, LP",1677797,"apx new harmony partners-a, lp"
36090,"APX NEW HARMONY PARTNERS-B, LP",1695918,"apx new harmony partners-b, lp"
36091,"APX PARENT HOLDCO, INC.",1678388,"apx parent holdco, inc."
36092,"APX TEXAS, LP",1595736,"apx texas, lp"
36093,APYROUS PARTNERS LP,1415319,apyrous partners lp
36094,"AQ HOLDINGS, INC.",1328869,"aq holdings, inc."
36095,"AQ HOLIDINGS, INC.",1328869,"aq holidings, inc."
36096,AQ INTERACTIVE INC.,1519471,aq interactive inc.
36097,AQ KAFE LLC,1381709,aq kafe llc
36098,"AQ LIVE, LLC",1647909,"aq live, llc"
36099,"AQF MANAGEMENT, INC.",1684224,"aqf management, inc."
36100,"AQGEN ISLAND HOLDINGS, INC.",1660885,"aqgen island holdings, inc."
36101,AQGEN LIBERTY ACQUISITION INC.,1599456,aqgen liberty acquisition inc.
36102,"AQGEN LIBERTY HOLDINGS, LLC",1585202,"aqgen liberty holdings, llc"
36103,"AQGEN LIBERTY MANAGEMENT I, INC.",1599118,"aqgen liberty management i, inc."
36104,"AQGEN LIBERTY MANAGEMENT II, INC.",1591587,"aqgen liberty management ii, inc."
36105,"AQH, LLC",1602922,"aqh, llc"
36106,"AQI HOLDINGS, LLC",1641949,"aqi holdings, llc"
36107,AQIS DIVERSIFIED ALPHA I FUND LP,1701644,aqis diversified alpha i fund lp
36108,"AQMEN FAMILY HOLDINGS, LLC",1546643,"aqmen family holdings, llc"
36109,"AQORA ORW, LLC",1650811,"aqora orw, llc"
36110,"AQP CAPITAL PARTNERS 1, LLC",1657028,"aqp capital partners 1, llc"
36111,AQP LLC,1371396,aqp llc
36112,"AQR ABSOLUTE RETURN CREDIT MASTER ACCOUNT, L.P.",1635558,"aqr absolute return credit master account, l.p."
36113,"AQR ABSOLUTE RETURN CREDIT OFFSHORE FUND, L.P.",1665459,"aqr absolute return credit offshore fund, l.p."
36114,AQR ABSOLUTE RETURN INSTITUTIONAL FUND LP,1069070,aqr absolute return institutional fund lp
36115,AQR ABSOLUTE RETURN LTD FUND LP,1068785,aqr absolute return ltd fund lp
36116,AQR ABSOLUTE RETURN MASTER ACCOUNT L.P.,1427582,aqr absolute return master account l.p.
36117,AQR ABSOLUTE RETURN OFFSHORE FUND III,1347562,aqr absolute return offshore fund iii
36118,AQR ABSOLUTE RETURN OFFSHORE FUND LTD,1069288,aqr absolute return offshore fund ltd
36119,AQR ABSOLUTE RETURN OFFSHORE FUND USD II LTD,1391782,aqr absolute return offshore fund usd ii ltd
36120,AQR ABSOLUTE RETURN OFFSHORE FUND USD III LTD,1347562,aqr absolute return offshore fund usd iii ltd
36121,"AQR ALL COUNTRY EQUITY FUND, L.P.",1454444,"aqr all country equity fund, l.p."
36122,"AQR ALL COUNTRY INTERNATIONAL EQUITY FUND, L.P.",1551417,"aqr all country international equity fund, l.p."
36123,"AQR APEX MASTER ACCOUNT, L.P.",1699411,"aqr apex master account, l.p."
36124,AQR ARF ALPHAPORT 500 L P,1404965,aqr arf alphaport 500 l p
36125,AQR ARF ALPHARPORT 500 LP,1404965,aqr arf alpharport 500 lp
36126,"AQR ARF GLOBAL TOTAL RETURN FUND II, L.P.",1538359,"aqr arf global total return fund ii, l.p."
36127,AQR ARF GLOBAL TOTAL RETURN FUND LP,1401282,aqr arf global total return fund lp
36128,AQR ARF GLOBAL TOTAL RETURN OFFSHORE FUND LTD,1402142,aqr arf global total return offshore fund ltd
36129,"AQR BAB FUND, L.P.",1524221,"aqr bab fund, l.p."
36130,"AQR CAPITAL MANAGEMENT HOLDINGS, LLC",1633376,"aqr capital management holdings, llc"
36131,AQR CAPITAL MANAGEMENT II LLC                           /ADV,1061302,aqr capital management ii llc                           /adv
36132,AQR CAPITAL MANAGEMENT LLC                              /ADV,1061303,aqr capital management llc                              /adv
36133,AQR CAPITAL MANAGEMENT LLC,1167557,aqr capital management llc
36134,AQR CATASTROPHE BOND FUND LP,1620371,aqr catastrophe bond fund lp
36135,AQR CATASTROPHE BOND INDEX FUND LP,1620371,aqr catastrophe bond index fund lp
36136,AQR CATASTROPHE OPPORTUNITIES FUND LTD.,1596924,aqr catastrophe opportunities fund ltd.
36137,"AQR CHURCHILL FUND, L.P.",1537210,"aqr churchill fund, l.p."
36138,"AQR CHURCHILL II MASTER ACCOUNT, L.P.",1645911,"aqr churchill ii master account, l.p."
36139,"AQR CHURCHILL II OFFSHORE FUND, L.P.",1654640,"aqr churchill ii offshore fund, l.p."
36140,"AQR CHURCHILL MASTER ACCOUNT, L.P.",1607847,"aqr churchill master account, l.p."
36141,"AQR CHURCHILL OFFSHORE FUND, L.P.",1675295,"aqr churchill offshore fund, l.p."
36142,"AQR CORE GLOBAL GOVERNMENT BOND MASTER ACCOUNT, L.P.",1626307,"aqr core global government bond master account, l.p."
36143,"AQR CUSTOMIZED REAL RETURN OFFSHORE FUND, L.P.",1538371,"aqr customized real return offshore fund, l.p."
36144,"AQR DELTA ALPHAPORT 500 FUND, L.P.",1590339,"aqr delta alphaport 500 fund, l.p."
36145,"AQR DELTA FUND II, L.P.",1479873,"aqr delta fund ii, l.p."
36146,"AQR DELTA FUND III, L.P.",1516013,"aqr delta fund iii, l.p."
36147,"AQR DELTA FUND, L.P.",1454445,"aqr delta fund, l.p."
36148,"AQR DELTA MASTER ACCCOUNT, L.P.",1588621,"aqr delta master acccount, l.p."
36149,AQR DELTA OFFSHORE FUND (GBP) LTD.,1537204,aqr delta offshore fund (gbp) ltd.
36150,AQR DELTA OFFSHORE FUND II LTD.,1480774,aqr delta offshore fund ii ltd.
36151,"AQR DELTA OFFSHORE FUND III, L.P.",1515876,"aqr delta offshore fund iii, l.p."
36152,"AQR DELTA OFFSHORE FUND IV, L.P.",1515874,"aqr delta offshore fund iv, l.p."
36153,AQR DELTA OFFSHORE FUND V LTD.,1529520,aqr delta offshore fund v ltd.
36154,"AQR DELTA OFFSHORE FUND, L.P.",1454210,"aqr delta offshore fund, l.p."
36155,"AQR DELTA SAPPHIRE FUND, L.P.",1458460,"aqr delta sapphire fund, l.p."
36156,AQR DELTA TOTAL RETURN FUND LP,1459599,aqr delta total return fund lp
36157,"AQR DELTA TOTAL RETURN OFFSHORE FUND, L.P.",1670862,"aqr delta total return offshore fund, l.p."
36158,"AQR DELTA XN FUND, L.P.",1574323,"aqr delta xn fund, l.p."
36159,AQR DELTA XN OFFSHORE FUND II LTD.,1690283,aqr delta xn offshore fund ii ltd.
36160,AQR DELTA XN OFFSHORE FUND LTD.,1606428,aqr delta xn offshore fund ltd.
36161,"AQR DELTA XN OFFSHORE FUND, L.P.",1580089,"aqr delta xn offshore fund, l.p."
36162,"AQR DELTA-PORT FUND, L.P.",1575692,"aqr delta-port fund, l.p."
36163,"AQR DIVERSIFIED CONVEXITY FUND, L.P.",1537209,"aqr diversified convexity fund, l.p."
36164,AQR DIVERSIFIED CONVEXITY OFFSHORE FUND LTD.,1559081,aqr diversified convexity offshore fund ltd.
36165,"AQR DIVERSIFIED FUTURES FUND, L.P.",1551416,"aqr diversified futures fund, l.p."
36166,"AQR EMERGING BOND MASTER ACCOUNT, L.P.",1665457,"aqr emerging bond master account, l.p."
36167,AQR EMERGING DEFENSIVE EQUITY OFFSHORE FUND LTD.,1551418,aqr emerging defensive equity offshore fund ltd.
36168,"AQR EMERGING ENHANCED MINIMUM VOLATILITY EQUITY FUND, L.P.",1683720,"aqr emerging enhanced minimum volatility equity fund, l.p."
36169,AQR EMERGING EQUITIES FUND LP,1457118,aqr emerging equities fund lp
36170,"AQR EMERGING EQUITIES INTEGRATED ALPHA FUND, L.P.",1640643,"aqr emerging equities integrated alpha fund, l.p."
36171,"AQR EMERGING EQUITY EDGE FUND, L.P.",1684216,"aqr emerging equity edge fund, l.p."
36172,"AQR EMERGING SMALL CAP EQUITY FUND, L.P.",1559082,"aqr emerging small cap equity fund, l.p."
36173,"AQR ENHANCED STYLE PREMIA FUND, L.P.",1590479,"aqr enhanced style premia fund, l.p."
36174,"AQR EQUITY EXPOSURE FUND, L.P.",1684214,"aqr equity exposure fund, l.p."
36175,"AQR EQUITY PLUS FUND, L.P.",1541771,"aqr equity plus fund, l.p."
36176,"AQR EQUITY VOLATILITY RISK PREMIUM MASTER ACCOUNT, L.P.",1675302,"aqr equity volatility risk premium master account, l.p."
36177,AQR EXTENDED GTAA OFFSHORE FUND LTD.,1454209,aqr extended gtaa offshore fund ltd.
36178,AQR FINANCIAL FUTURES INSTITUTIONAL FUND L P,1298366,aqr financial futures institutional fund l p
36179,AQR FINANCIAL FUTURES OFFSHORE FUND USD III LTD,1395517,aqr financial futures offshore fund usd iii ltd
36180,"AQR FRONTIER EQUITIES FUND, L.P.",1587131,"aqr frontier equities fund, l.p."
36181,AQR FUNDS,1444822,aqr funds
36182,AQR GAA ALPHAPORT 500 FUND II LP,1402199,aqr gaa alphaport 500 fund ii lp
36183,AQR GAA GLOBAL TOTAL RETURN FUND LP,1401281,aqr gaa global total return fund lp
36184,AQR GAA GLOBAL TOTAL RETURN OFFSHORE FUND LP,1402859,aqr gaa global total return offshore fund lp
